,Iteration,p,d,q,MAPE,MAE,RMSE,Coefficient of variance,x_train,x_test,Predictions
0,0.0,0.0,0.0,16.0,25.804582029415467,14860.37821411209,16899.40045535163,21.32134084317265,"[18682.45783321 18543.00704922 18359.47660034 18137.31937461
 18882.26017106 19060.27690128 19251.22400471 19443.47635283
 21310.65626223 22895.97623755 23008.77625674 23890.82264887
 23537.36989089 23177.27099799 23433.98075814 23224.45413785
 23623.88553323 24581.00617127 26381.29623292 26389.29026494
 26718.0294634  26975.72956452 28768.83620753 29111.52156712
 29333.60512062 32154.16736327 33002.53642704 31431.61227972
 34433.60651384 36275.75634767 39713.50785672 40519.44859753
 40258.92398866 38709.76537488 34409.64237522 34214.61026205
 37017.00750345 38435.86351466 36751.58497369 36016.77960594
 36375.81137926 36346.60950223 36577.51964639 35004.53262688
 30606.18267565 33368.36593189 32070.0974252  32285.72613244
 32500.25596269 32324.55565073 30534.99937302 33408.21833739
 34842.55739312 34622.37323153 33087.36986452 33613.32076431
 35632.90195152 37397.42636409 37256.25211087 37851.59659008
 40302.79979284 38461.6814033  44716.68546906 46674.85168811
 45237.47568925 47500.8975242  47884.1828623  47005.1906489
 49151.16757632 48125.99219541 48840.41447458 52165.30255522
 51728.50879673 55719.2043617  54801.64864399 57128.64260647
 54181.91464919 48172.87747693 48745.43298434 48291.41208335
 45752.11491941 46642.60607658 45092.8065726  49248.91401331
 47900.77687833 50811.85517444 48259.48707666 49149.73082884
 48879.15190416 50594.69857451 51503.25813218 54458.03781142]","[56915.17393505 57636.75796197 57306.16626299 60743.04182491
 60197.9019918  56300.33410863 56639.78394967 58567.28378106
 57983.09474357 58451.73146595 58593.60245406 57796.46737122
 54329.35863463 54794.29771371 52787.74552575 52173.86798025
 54483.0457323  56234.356105   55343.92581533 57627.6792491
 58734.47543372 58724.66451663 58984.61292993 58821.62699444
 57517.79877314 58177.40276373 58843.55954021 58040.18760188
 56508.94286388 57880.90568386 58171.9090187  59295.95004401
 59822.90167743 59853.19724227 63223.88439079 62926.5571759
 63346.78903511 61965.7825981  60574.44472823 56850.83016569
 56224.10158771 56608.76974839 54144.42747606 51965.05955941
 50669.14438218 50733.76950364 48542.95220298 53558.70784462]","[57469.98082789336, 60550.5879063524, 61945.353996655685, 61060.61493457746, 62445.119131261235, 61114.57567814669, 61939.97990683739, 56320.13118909647, 56374.91047981341, 51964.046202214486, 53665.126334022134, 50763.68351634074, 48179.856192702995, 46768.617058094416, 40542.45911863068, 38257.36767390169, 37119.59300797921, 34915.536661342994, 34430.26072465008, 34828.26423992462, 33688.476087849485, 33880.35101911172, 37288.464857063525, 35179.42742402907, 36752.09890499105, 36475.2770253652, 37747.280357457195, 38182.86974607853, 40099.83498894429, 39064.184901287874, 39751.018543233375, 39947.03528418599, 40247.78735415933, 38966.355979565196, 38209.67015696742, 38180.143840649995, 36108.243569215294, 36944.79861122504, 36910.79558572881, 37387.56188524282, 37005.07280077227, 37603.54881781183, 38819.79403559586, 38519.8720343766, 39138.69308735998, 39463.39024870548, 40226.48512788549, 41450.325450309996]"
1,1.0,0.0,0.0,17.0,14.484962070576538,8368.812105997657,9281.751786780034,8.12647327124294,"[18682.45783321 18543.00704922 18359.47660034 18137.31937461
 18882.26017106 19060.27690128 19251.22400471 19443.47635283
 21310.65626223 22895.97623755 23008.77625674 23890.82264887
 23537.36989089 23177.27099799 23433.98075814 23224.45413785
 23623.88553323 24581.00617127 26381.29623292 26389.29026494
 26718.0294634  26975.72956452 28768.83620753 29111.52156712
 29333.60512062 32154.16736327 33002.53642704 31431.61227972
 34433.60651384 36275.75634767 39713.50785672 40519.44859753
 40258.92398866 38709.76537488 34409.64237522 34214.61026205
 37017.00750345 38435.86351466 36751.58497369 36016.77960594
 36375.81137926 36346.60950223 36577.51964639 35004.53262688
 30606.18267565 33368.36593189 32070.0974252  32285.72613244
 32500.25596269 32324.55565073 30534.99937302 33408.21833739
 34842.55739312 34622.37323153 33087.36986452 33613.32076431
 35632.90195152 37397.42636409 37256.25211087 37851.59659008
 40302.79979284 38461.6814033  44716.68546906 46674.85168811
 45237.47568925 47500.8975242  47884.1828623  47005.1906489
 49151.16757632 48125.99219541 48840.41447458 52165.30255522
 51728.50879673 55719.2043617  54801.64864399 57128.64260647
 54181.91464919 48172.87747693 48745.43298434 48291.41208335
 45752.11491941 46642.60607658 45092.8065726  49248.91401331
 47900.77687833 50811.85517444 48259.48707666 49149.73082884
 48879.15190416 50594.69857451 51503.25813218 54458.03781142]","[56915.17393505 57636.75796197 57306.16626299 60743.04182491
 60197.9019918  56300.33410863 56639.78394967 58567.28378106
 57983.09474357 58451.73146595 58593.60245406 57796.46737122
 54329.35863463 54794.29771371 52787.74552575 52173.86798025
 54483.0457323  56234.356105   55343.92581533 57627.6792491
 58734.47543372 58724.66451663 58984.61292993 58821.62699444
 57517.79877314 58177.40276373 58843.55954021 58040.18760188
 56508.94286388 57880.90568386 58171.9090187  59295.95004401
 59822.90167743 59853.19724227 63223.88439079 62926.5571759
 63346.78903511 61965.7825981  60574.44472823 56850.83016569
 56224.10158771 56608.76974839 54144.42747606 51965.05955941
 50669.14438218 50733.76950364 48542.95220298 53558.70784462]","[48920.89069802704, 52443.01847809524, 53144.02984934274, 49941.567731199815, 53608.831127835816, 47748.16099490285, 55612.07874683982, 53739.57528647019, 55883.71424914706, 53691.250659542726, 55485.65674011115, 56790.11523509548, 52593.73581890325, 58563.079501018874, 52345.528474180624, 47385.86016091685, 51671.71358466459, 43139.19729926676, 48434.343289573735, 46293.99646338053, 46629.08698577629, 47336.0532914523, 46797.73961992986, 48626.3767310383, 44749.54051038693, 52747.93101892987, 48608.773854105566, 49478.41103003643, 47037.76210805964, 48816.17690883563, 48311.01988222046, 47345.27655222284, 48460.26155070047, 46889.26858621581, 50940.74279705554, 49340.574944623775, 48443.519179709394, 47820.42739870677, 46317.95676391059, 44547.450829419846, 47370.44733725668, 44835.75105057242, 44189.79946981354, 42641.3778611392, 42091.17768056884, 42642.86831941428, 45388.38255066308, 45613.055375030934]"
2,2.0,0.0,0.0,18.0,18.94797339281361,10842.79830057666,13222.073388997906,18.879651068623847,"[18682.45783321 18543.00704922 18359.47660034 18137.31937461
 18882.26017106 19060.27690128 19251.22400471 19443.47635283
 21310.65626223 22895.97623755 23008.77625674 23890.82264887
 23537.36989089 23177.27099799 23433.98075814 23224.45413785
 23623.88553323 24581.00617127 26381.29623292 26389.29026494
 26718.0294634  26975.72956452 28768.83620753 29111.52156712
 29333.60512062 32154.16736327 33002.53642704 31431.61227972
 34433.60651384 36275.75634767 39713.50785672 40519.44859753
 40258.92398866 38709.76537488 34409.64237522 34214.61026205
 37017.00750345 38435.86351466 36751.58497369 36016.77960594
 36375.81137926 36346.60950223 36577.51964639 35004.53262688
 30606.18267565 33368.36593189 32070.0974252  32285.72613244
 32500.25596269 32324.55565073 30534.99937302 33408.21833739
 34842.55739312 34622.37323153 33087.36986452 33613.32076431
 35632.90195152 37397.42636409 37256.25211087 37851.59659008
 40302.79979284 38461.6814033  44716.68546906 46674.85168811
 45237.47568925 47500.8975242  47884.1828623  47005.1906489
 49151.16757632 48125.99219541 48840.41447458 52165.30255522
 51728.50879673 55719.2043617  54801.64864399 57128.64260647
 54181.91464919 48172.87747693 48745.43298434 48291.41208335
 45752.11491941 46642.60607658 45092.8065726  49248.91401331
 47900.77687833 50811.85517444 48259.48707666 49149.73082884
 48879.15190416 50594.69857451 51503.25813218 54458.03781142]","[56915.17393505 57636.75796197 57306.16626299 60743.04182491
 60197.9019918  56300.33410863 56639.78394967 58567.28378106
 57983.09474357 58451.73146595 58593.60245406 57796.46737122
 54329.35863463 54794.29771371 52787.74552575 52173.86798025
 54483.0457323  56234.356105   55343.92581533 57627.6792491
 58734.47543372 58724.66451663 58984.61292993 58821.62699444
 57517.79877314 58177.40276373 58843.55954021 58040.18760188
 56508.94286388 57880.90568386 58171.9090187  59295.95004401
 59822.90167743 59853.19724227 63223.88439079 62926.5571759
 63346.78903511 61965.7825981  60574.44472823 56850.83016569
 56224.10158771 56608.76974839 54144.42747606 51965.05955941
 50669.14438218 50733.76950364 48542.95220298 53558.70784462]","[57043.23376140994, 56340.77429679978, 59541.37618191079, 58317.38602254625, 62134.02469974567, 58867.92412771433, 61145.24993485116, 60849.83905142733, 60604.223492567515, 59933.20049969583, 58729.76542311472, 56346.4227432144, 54290.42160494544, 52679.804696316685, 49742.39263359434, 49417.99352699957, 48088.30892192027, 47824.894250489415, 47633.689318852135, 51665.43537614068, 49923.63109453209, 49905.22096615618, 48576.84505058397, 45792.019562515976, 44957.65992127108, 43642.26292700689, 43931.1478423332, 43956.35389966693, 43390.410643059964, 46311.21716808136, 46352.14247565366, 45334.53023034686, 44029.2139758182, 42423.089842006506, 42329.984471933414, 39393.648102606974, 39994.468416379146, 37341.69337070366, 39638.66404187245, 37965.552723907254, 37731.024344123456, 36514.11494869178, 36463.47706873009, 34424.157264198184, 32662.537314861533, 32367.161985232036, 32105.71112628682, 32297.881278396762]"
3,3.0,0.0,0.0,19.0,24.021655237683404,13761.187890006864,14489.631970717615,11.279774818585192,"[18682.45783321 18543.00704922 18359.47660034 18137.31937461
 18882.26017106 19060.27690128 19251.22400471 19443.47635283
 21310.65626223 22895.97623755 23008.77625674 23890.82264887
 23537.36989089 23177.27099799 23433.98075814 23224.45413785
 23623.88553323 24581.00617127 26381.29623292 26389.29026494
 26718.0294634  26975.72956452 28768.83620753 29111.52156712
 29333.60512062 32154.16736327 33002.53642704 31431.61227972
 34433.60651384 36275.75634767 39713.50785672 40519.44859753
 40258.92398866 38709.76537488 34409.64237522 34214.61026205
 37017.00750345 38435.86351466 36751.58497369 36016.77960594
 36375.81137926 36346.60950223 36577.51964639 35004.53262688
 30606.18267565 33368.36593189 32070.0974252  32285.72613244
 32500.25596269 32324.55565073 30534.99937302 33408.21833739
 34842.55739312 34622.37323153 33087.36986452 33613.32076431
 35632.90195152 37397.42636409 37256.25211087 37851.59659008
 40302.79979284 38461.6814033  44716.68546906 46674.85168811
 45237.47568925 47500.8975242  47884.1828623  47005.1906489
 49151.16757632 48125.99219541 48840.41447458 52165.30255522
 51728.50879673 55719.2043617  54801.64864399 57128.64260647
 54181.91464919 48172.87747693 48745.43298434 48291.41208335
 45752.11491941 46642.60607658 45092.8065726  49248.91401331
 47900.77687833 50811.85517444 48259.48707666 49149.73082884
 48879.15190416 50594.69857451 51503.25813218 54458.03781142]","[56915.17393505 57636.75796197 57306.16626299 60743.04182491
 60197.9019918  56300.33410863 56639.78394967 58567.28378106
 57983.09474357 58451.73146595 58593.60245406 57796.46737122
 54329.35863463 54794.29771371 52787.74552575 52173.86798025
 54483.0457323  56234.356105   55343.92581533 57627.6792491
 58734.47543372 58724.66451663 58984.61292993 58821.62699444
 57517.79877314 58177.40276373 58843.55954021 58040.18760188
 56508.94286388 57880.90568386 58171.9090187  59295.95004401
 59822.90167743 59853.19724227 63223.88439079 62926.5571759
 63346.78903511 61965.7825981  60574.44472823 56850.83016569
 56224.10158771 56608.76974839 54144.42747606 51965.05955941
 50669.14438218 50733.76950364 48542.95220298 53558.70784462]","[52643.27627047268, 55524.192731484036, 53314.36289983473, 55000.26345367482, 53946.822679984834, 47717.54328247241, 49414.2755309036, 44618.71666315152, 46239.01719276868, 43322.182287762706, 39327.550306669604, 37805.3300492443, 37511.5061842561, 36415.80842365334, 36884.80943082093, 35617.71349020328, 36956.678339713326, 36777.61129105925, 38103.974196817704, 39139.78362351526, 39325.15047653901, 40682.33510236101, 40470.279498383796, 41417.352058274424, 43023.451961986575, 43074.785992301644, 44796.91099285633, 43351.773877874635, 46394.988538412355, 43900.619295251876, 44780.68520829238, 44715.293502885484, 45419.34854007756, 44030.82166164502, 45251.36105441748, 44365.263487534634, 45654.2100547041, 45028.831414312954, 44370.27221181206, 44309.53771949535, 43430.03142521768, 43972.30516509243, 43337.46776569907, 43034.05065721434, 42514.213755416706, 40564.775898516746, 38744.647087262136, 38839.77063694966]"
4,4.0,0.0,0.0,20.0,28.824107307354858,16557.270799109592,17894.370586032685,16.94722967527341,"[18682.45783321 18543.00704922 18359.47660034 18137.31937461
 18882.26017106 19060.27690128 19251.22400471 19443.47635283
 21310.65626223 22895.97623755 23008.77625674 23890.82264887
 23537.36989089 23177.27099799 23433.98075814 23224.45413785
 23623.88553323 24581.00617127 26381.29623292 26389.29026494
 26718.0294634  26975.72956452 28768.83620753 29111.52156712
 29333.60512062 32154.16736327 33002.53642704 31431.61227972
 34433.60651384 36275.75634767 39713.50785672 40519.44859753
 40258.92398866 38709.76537488 34409.64237522 34214.61026205
 37017.00750345 38435.86351466 36751.58497369 36016.77960594
 36375.81137926 36346.60950223 36577.51964639 35004.53262688
 30606.18267565 33368.36593189 32070.0974252  32285.72613244
 32500.25596269 32324.55565073 30534.99937302 33408.21833739
 34842.55739312 34622.37323153 33087.36986452 33613.32076431
 35632.90195152 37397.42636409 37256.25211087 37851.59659008
 40302.79979284 38461.6814033  44716.68546906 46674.85168811
 45237.47568925 47500.8975242  47884.1828623  47005.1906489
 49151.16757632 48125.99219541 48840.41447458 52165.30255522
 51728.50879673 55719.2043617  54801.64864399 57128.64260647
 54181.91464919 48172.87747693 48745.43298434 48291.41208335
 45752.11491941 46642.60607658 45092.8065726  49248.91401331
 47900.77687833 50811.85517444 48259.48707666 49149.73082884
 48879.15190416 50594.69857451 51503.25813218 54458.03781142]","[56915.17393505 57636.75796197 57306.16626299 60743.04182491
 60197.9019918  56300.33410863 56639.78394967 58567.28378106
 57983.09474357 58451.73146595 58593.60245406 57796.46737122
 54329.35863463 54794.29771371 52787.74552575 52173.86798025
 54483.0457323  56234.356105   55343.92581533 57627.6792491
 58734.47543372 58724.66451663 58984.61292993 58821.62699444
 57517.79877314 58177.40276373 58843.55954021 58040.18760188
 56508.94286388 57880.90568386 58171.9090187  59295.95004401
 59822.90167743 59853.19724227 63223.88439079 62926.5571759
 63346.78903511 61965.7825981  60574.44472823 56850.83016569
 56224.10158771 56608.76974839 54144.42747606 51965.05955941
 50669.14438218 50733.76950364 48542.95220298 53558.70784462]","[55044.61743527578, 58124.15694124067, 60017.62484065906, 59561.46127969455, 52965.61809173383, 51851.76077731731, 50391.458504634866, 47941.12219301662, 47165.41297940805, 42726.64078305619, 42680.59028238002, 40728.32605220448, 39532.58484782828, 36978.766899533715, 34359.18554467375, 34597.5537454982, 32824.774516540165, 32840.34512608657, 33301.26196068756, 33157.00077656409, 35108.49108393755, 36600.95303072211, 37448.021622604145, 37465.861111523795, 37400.216585474984, 37905.667998937206, 38298.87083022106, 39159.31830204286, 39724.37741975802, 39181.41371222765, 39315.02605983358, 39676.41152907511, 39065.83125503189, 38416.51048389642, 38403.52886244957, 37503.85003531344, 38041.045507790746, 37679.83516045657, 37026.59319339745, 37154.530872804775, 37420.116121857776, 37433.10883234044, 37861.63577430997, 38665.159591751115, 38910.6688055967, 39282.25226663491, 39879.112066929345, 40449.01715125586]"
5,5.0,0.0,0.0,21.0,21.361630975768463,12293.335133231743,13527.560459193575,12.14684740404018,"[18682.45783321 18543.00704922 18359.47660034 18137.31937461
 18882.26017106 19060.27690128 19251.22400471 19443.47635283
 21310.65626223 22895.97623755 23008.77625674 23890.82264887
 23537.36989089 23177.27099799 23433.98075814 23224.45413785
 23623.88553323 24581.00617127 26381.29623292 26389.29026494
 26718.0294634  26975.72956452 28768.83620753 29111.52156712
 29333.60512062 32154.16736327 33002.53642704 31431.61227972
 34433.60651384 36275.75634767 39713.50785672 40519.44859753
 40258.92398866 38709.76537488 34409.64237522 34214.61026205
 37017.00750345 38435.86351466 36751.58497369 36016.77960594
 36375.81137926 36346.60950223 36577.51964639 35004.53262688
 30606.18267565 33368.36593189 32070.0974252  32285.72613244
 32500.25596269 32324.55565073 30534.99937302 33408.21833739
 34842.55739312 34622.37323153 33087.36986452 33613.32076431
 35632.90195152 37397.42636409 37256.25211087 37851.59659008
 40302.79979284 38461.6814033  44716.68546906 46674.85168811
 45237.47568925 47500.8975242  47884.1828623  47005.1906489
 49151.16757632 48125.99219541 48840.41447458 52165.30255522
 51728.50879673 55719.2043617  54801.64864399 57128.64260647
 54181.91464919 48172.87747693 48745.43298434 48291.41208335
 45752.11491941 46642.60607658 45092.8065726  49248.91401331
 47900.77687833 50811.85517444 48259.48707666 49149.73082884
 48879.15190416 50594.69857451 51503.25813218 54458.03781142]","[56915.17393505 57636.75796197 57306.16626299 60743.04182491
 60197.9019918  56300.33410863 56639.78394967 58567.28378106
 57983.09474357 58451.73146595 58593.60245406 57796.46737122
 54329.35863463 54794.29771371 52787.74552575 52173.86798025
 54483.0457323  56234.356105   55343.92581533 57627.6792491
 58734.47543372 58724.66451663 58984.61292993 58821.62699444
 57517.79877314 58177.40276373 58843.55954021 58040.18760188
 56508.94286388 57880.90568386 58171.9090187  59295.95004401
 59822.90167743 59853.19724227 63223.88439079 62926.5571759
 63346.78903511 61965.7825981  60574.44472823 56850.83016569
 56224.10158771 56608.76974839 54144.42747606 51965.05955941
 50669.14438218 50733.76950364 48542.95220298 53558.70784462]","[52873.48110842962, 55246.97866040785, 55427.82724821844, 56892.11761606132, 57586.6790091204, 51577.023777727416, 54167.28198160295, 51943.2066649835, 51615.47424103448, 48861.728967719566, 47692.69893030587, 44756.17157666639, 46432.687872909584, 43412.32730106669, 44072.98056420937, 42483.06501206879, 42324.706973309265, 41723.98355963008, 42316.840877473995, 37937.856325213295, 37728.962216558, 37487.16805669171, 37868.51805064727, 39341.50490763276, 42900.078844515396, 41553.901648355095, 44830.307082245716, 48635.22261941083, 46470.09439703712, 48813.52422579078, 45125.43241223372, 43269.16274877635, 44478.76964907297, 47685.74006387929, 43716.670424135256, 43061.70971297487, 44339.23197870208, 43493.29209894081, 41815.0321965748, 41007.65484714047, 38585.45694215316, 39092.83501310992, 36909.287511123766, 39111.108347922855, 43943.76374317077, 40882.620796684794, 42086.61783209005, 41960.099058726795]"
6,6.0,0.0,0.0,22.0,25.600357898781084,14715.242420873585,15717.64870750697,12.34657182461518,"[18682.45783321 18543.00704922 18359.47660034 18137.31937461
 18882.26017106 19060.27690128 19251.22400471 19443.47635283
 21310.65626223 22895.97623755 23008.77625674 23890.82264887
 23537.36989089 23177.27099799 23433.98075814 23224.45413785
 23623.88553323 24581.00617127 26381.29623292 26389.29026494
 26718.0294634  26975.72956452 28768.83620753 29111.52156712
 29333.60512062 32154.16736327 33002.53642704 31431.61227972
 34433.60651384 36275.75634767 39713.50785672 40519.44859753
 40258.92398866 38709.76537488 34409.64237522 34214.61026205
 37017.00750345 38435.86351466 36751.58497369 36016.77960594
 36375.81137926 36346.60950223 36577.51964639 35004.53262688
 30606.18267565 33368.36593189 32070.0974252  32285.72613244
 32500.25596269 32324.55565073 30534.99937302 33408.21833739
 34842.55739312 34622.37323153 33087.36986452 33613.32076431
 35632.90195152 37397.42636409 37256.25211087 37851.59659008
 40302.79979284 38461.6814033  44716.68546906 46674.85168811
 45237.47568925 47500.8975242  47884.1828623  47005.1906489
 49151.16757632 48125.99219541 48840.41447458 52165.30255522
 51728.50879673 55719.2043617  54801.64864399 57128.64260647
 54181.91464919 48172.87747693 48745.43298434 48291.41208335
 45752.11491941 46642.60607658 45092.8065726  49248.91401331
 47900.77687833 50811.85517444 48259.48707666 49149.73082884
 48879.15190416 50594.69857451 51503.25813218 54458.03781142]","[56915.17393505 57636.75796197 57306.16626299 60743.04182491
 60197.9019918  56300.33410863 56639.78394967 58567.28378106
 57983.09474357 58451.73146595 58593.60245406 57796.46737122
 54329.35863463 54794.29771371 52787.74552575 52173.86798025
 54483.0457323  56234.356105   55343.92581533 57627.6792491
 58734.47543372 58724.66451663 58984.61292993 58821.62699444
 57517.79877314 58177.40276373 58843.55954021 58040.18760188
 56508.94286388 57880.90568386 58171.9090187  59295.95004401
 59822.90167743 59853.19724227 63223.88439079 62926.5571759
 63346.78903511 61965.7825981  60574.44472823 56850.83016569
 56224.10158771 56608.76974839 54144.42747606 51965.05955941
 50669.14438218 50733.76950364 48542.95220298 53558.70784462]","[53217.70646431126, 55406.811420199825, 54279.3209435346, 56712.416212856595, 55007.15099109918, 51248.09412118853, 49539.76401057826, 48549.68337045577, 46508.27836791228, 46051.14763290155, 44183.0745759728, 43305.791555026044, 42629.475404238074, 43084.48943246258, 41421.076461239274, 41132.111792036296, 40574.808669126025, 40429.15436240611, 39540.26935324157, 39969.9073622868, 39787.4766403622, 39380.97577196638, 39936.62653367941, 41077.92769457163, 41104.707939371256, 41554.89374859565, 41550.045276406265, 40464.61050763542, 39865.9037624115, 39621.12106366223, 38050.49553105798, 38601.62370432327, 37858.155011279356, 38088.99851073886, 39786.46803968117, 39946.64608562587, 40731.97414322428, 41233.41554999154, 40877.74996486178, 39338.280433297004, 39103.834742226536, 38290.94297324449, 39414.36146428682, 39395.8671946764, 38883.71083425872, 38348.420559028775, 37356.06895630447, 36845.500747805236]"
7,7.0,0.0,0.0,23.0,,,,,"[18682.45783321 18543.00704922 18359.47660034 18137.31937461
 18882.26017106 19060.27690128 19251.22400471 19443.47635283
 21310.65626223 22895.97623755 23008.77625674 23890.82264887
 23537.36989089 23177.27099799 23433.98075814 23224.45413785
 23623.88553323 24581.00617127 26381.29623292 26389.29026494
 26718.0294634  26975.72956452 28768.83620753 29111.52156712
 29333.60512062 32154.16736327 33002.53642704 31431.61227972
 34433.60651384 36275.75634767 39713.50785672 40519.44859753
 40258.92398866 38709.76537488 34409.64237522 34214.61026205
 37017.00750345 38435.86351466 36751.58497369 36016.77960594
 36375.81137926 36346.60950223 36577.51964639 35004.53262688
 30606.18267565 33368.36593189 32070.0974252  32285.72613244
 32500.25596269 32324.55565073 30534.99937302 33408.21833739
 34842.55739312 34622.37323153 33087.36986452 33613.32076431
 35632.90195152 37397.42636409 37256.25211087 37851.59659008
 40302.79979284 38461.6814033  44716.68546906 46674.85168811
 45237.47568925 47500.8975242  47884.1828623  47005.1906489
 49151.16757632 48125.99219541 48840.41447458 52165.30255522
 51728.50879673 55719.2043617  54801.64864399 57128.64260647
 54181.91464919 48172.87747693 48745.43298434 48291.41208335
 45752.11491941 46642.60607658 45092.8065726  49248.91401331
 47900.77687833 50811.85517444 48259.48707666 49149.73082884
 48879.15190416 50594.69857451 51503.25813218 54458.03781142]","[56915.17393505 57636.75796197 57306.16626299 60743.04182491
 60197.9019918  56300.33410863 56639.78394967 58567.28378106
 57983.09474357 58451.73146595 58593.60245406 57796.46737122
 54329.35863463 54794.29771371 52787.74552575 52173.86798025
 54483.0457323  56234.356105   55343.92581533 57627.6792491
 58734.47543372 58724.66451663 58984.61292993 58821.62699444
 57517.79877314 58177.40276373 58843.55954021 58040.18760188
 56508.94286388 57880.90568386 58171.9090187  59295.95004401
 59822.90167743 59853.19724227 63223.88439079 62926.5571759
 63346.78903511 61965.7825981  60574.44472823 56850.83016569
 56224.10158771 56608.76974839 54144.42747606 51965.05955941
 50669.14438218 50733.76950364 48542.95220298 53558.70784462]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
8,8.0,0.0,1.0,16.0,4.7802915025976365,2633.225104208125,3534.0070617609285,1.4606494438888924,"[18682.45783321 18543.00704922 18359.47660034 18137.31937461
 18882.26017106 19060.27690128 19251.22400471 19443.47635283
 21310.65626223 22895.97623755 23008.77625674 23890.82264887
 23537.36989089 23177.27099799 23433.98075814 23224.45413785
 23623.88553323 24581.00617127 26381.29623292 26389.29026494
 26718.0294634  26975.72956452 28768.83620753 29111.52156712
 29333.60512062 32154.16736327 33002.53642704 31431.61227972
 34433.60651384 36275.75634767 39713.50785672 40519.44859753
 40258.92398866 38709.76537488 34409.64237522 34214.61026205
 37017.00750345 38435.86351466 36751.58497369 36016.77960594
 36375.81137926 36346.60950223 36577.51964639 35004.53262688
 30606.18267565 33368.36593189 32070.0974252  32285.72613244
 32500.25596269 32324.55565073 30534.99937302 33408.21833739
 34842.55739312 34622.37323153 33087.36986452 33613.32076431
 35632.90195152 37397.42636409 37256.25211087 37851.59659008
 40302.79979284 38461.6814033  44716.68546906 46674.85168811
 45237.47568925 47500.8975242  47884.1828623  47005.1906489
 49151.16757632 48125.99219541 48840.41447458 52165.30255522
 51728.50879673 55719.2043617  54801.64864399 57128.64260647
 54181.91464919 48172.87747693 48745.43298434 48291.41208335
 45752.11491941 46642.60607658 45092.8065726  49248.91401331
 47900.77687833 50811.85517444 48259.48707666 49149.73082884
 48879.15190416 50594.69857451 51503.25813218 54458.03781142]","[56915.17393505 57636.75796197 57306.16626299 60743.04182491
 60197.9019918  56300.33410863 56639.78394967 58567.28378106
 57983.09474357 58451.73146595 58593.60245406 57796.46737122
 54329.35863463 54794.29771371 52787.74552575 52173.86798025
 54483.0457323  56234.356105   55343.92581533 57627.6792491
 58734.47543372 58724.66451663 58984.61292993 58821.62699444
 57517.79877314 58177.40276373 58843.55954021 58040.18760188
 56508.94286388 57880.90568386 58171.9090187  59295.95004401
 59822.90167743 59853.19724227 63223.88439079 62926.5571759
 63346.78903511 61965.7825981  60574.44472823 56850.83016569
 56224.10158771 56608.76974839 54144.42747606 51965.05955941
 50669.14438218 50733.76950364 48542.95220298 53558.70784462]","[54368.58624818459, 55766.6978856783, 56268.88491662452, 57323.77628676388, 57581.21055595909, 57863.36494856959, 58105.86391706671, 58751.17926076355, 58911.43183547711, 59344.129302957466, 59212.72526772281, 59004.18505379635, 58762.05863939519, 58611.507616766605, 58550.50862209549, 58612.01489720561, 58615.02445708036, 58619.54762757377, 58625.83516964752, 58628.42661050093, 58632.277463879815, 58636.23978854029, 58639.33641308466, 58641.6845146597, 58641.5694562559, 58639.57091510907, 58636.36947219771, 58633.909503398434, 58631.67213198287, 58630.22390015285, 58629.09662939886, 58628.35855463878, 58627.973367003135, 58628.59017074412, 58629.75265977586, 58631.26282624611, 58632.87492866692, 58634.05498614574, 58634.665730415676, 58634.84483918051, 58634.6802042654, 58634.264533688365, 58633.8090898608, 58633.193575940895, 58632.49589459799, 58631.841707910215, 58631.33849128801, 58631.08319417367]"
